epoc (ms),timestamp (-0700),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1619922306306,2021-05-01T19.25.06.306,14.526,-20.061,0.061,-2.134
1619922306347,2021-05-01T19.25.06.347,14.567,-33.049,4.085,-1.646
1619922306387,2021-05-01T19.25.06.387,14.607,-70.915,17.012,9.878
1619922306428,2021-05-01T19.25.06.428,14.648,-231.829,32.317,10.976
1619922306468,2021-05-01T19.25.06.468,14.688,-419.756,61.220,-5.488
1619922306509,2021-05-01T19.25.06.509,14.729,-286.646,51.037,-20.183
1619922306548,2021-05-01T19.25.06.548,14.768,41.280,2.317,-24.207
1619922306589,2021-05-01T19.25.06.589,14.809,113.598,-13.537,2.866
1619922306629,2021-05-01T19.25.06.629,14.849,90.061,-6.829,19.695
1619922306670,2021-05-01T19.25.06.670,14.890,62.012,-3.720,19.634
1619922306709,2021-05-01T19.25.06.709,14.929,36.768,3.841,12.927
1619922306750,2021-05-01T19.25.06.750,14.970,25.488,11.890,1.463
1619922306790,2021-05-01T19.25.06.790,15.010,31.585,13.841,-10.610
1619922306831,2021-05-01T19.25.06.831,15.051,28.841,14.451,-22.256
1619922306870,2021-05-01T19.25.06.870,15.090,23.537,16.402,-30.061
1619922306910,2021-05-01T19.25.06.910,15.130,23.049,17.073,-33.171
1619922306951,2021-05-01T19.25.06.951,15.171,27.622,16.951,-28.902
1619922306990,2021-05-01T19.25.06.990,15.210,23.476,25.305,-21.585
1619922307031,2021-05-01T19.25.07.031,15.251,1.220,33.049,-19.085
1619922307071,2021-05-01T19.25.07.071,15.291,-4.756,30.610,-23.659
1619922307112,2021-05-01T19.25.07.112,15.332,-0.854,22.805,-23.902
1619922307152,2021-05-01T19.25.07.152,15.372,3.598,12.073,-17.622
1619922307193,2021-05-01T19.25.07.193,15.413,10.122,5.549,-10.854
1619922307232,2021-05-01T19.25.07.232,15.452,8.902,0.488,-5.427
1619922307273,2021-05-01T19.25.07.273,15.493,14.024,-1.524,-0.732
1619922307313,2021-05-01T19.25.07.313,15.533,10.671,-5.061,1.890
1619922307354,2021-05-01T19.25.07.354,15.574,19.756,-12.683,10.732
1619922307393,2021-05-01T19.25.07.393,15.613,34.329,-14.878,10.732
1619922307434,2021-05-01T19.25.07.434,15.654,11.098,-9.085,1.402
1619922307474,2021-05-01T19.25.07.474,15.694,0.244,-7.439,4.451
1619922307513,2021-05-01T19.25.07.513,15.733,24.634,-7.500,6.341
1619922307554,2021-05-01T19.25.07.554,15.774,23.780,-5.122,5.488
1619922307594,2021-05-01T19.25.07.594,15.814,6.890,-9.573,8.110
1619922307635,2021-05-01T19.25.07.635,15.855,-2.439,-14.268,12.866
1619922307675,2021-05-01T19.25.07.675,15.895,21.220,-13.415,17.500
1619922307716,2021-05-01T19.25.07.716,15.936,41.159,-11.585,7.378
1619922307755,2021-05-01T19.25.07.755,15.975,13.902,-11.951,-1.280
1619922307796,2021-05-01T19.25.07.796,16.016,-15.305,-16.524,-4.756
1619922307836,2021-05-01T19.25.07.836,16.056,-16.768,-22.378,2.134
1619922307877,2021-05-01T19.25.07.877,16.097,-0.366,-24.695,5.549
1619922307916,2021-05-01T19.25.07.916,16.136,12.561,-23.963,-1.890
1619922307957,2021-05-01T19.25.07.957,16.177,4.146,-26.463,-4.390
1619922307997,2021-05-01T19.25.07.997,16.217,4.146,-23.354,1.524
1619922308038,2021-05-01T19.25.08.038,16.258,15.183,-22.012,-1.524
1619922308077,2021-05-01T19.25.08.077,16.297,27.622,-18.293,-5.366
1619922308118,2021-05-01T19.25.08.118,16.338,20.366,-4.024,-1.585
1619922308158,2021-05-01T19.25.08.158,16.378,6.768,6.707,-1.585
1619922308199,2021-05-01T19.25.08.199,16.419,16.951,9.817,6.220
1619922308239,2021-05-01T19.25.08.239,16.459,20.183,21.829,15.305
1619922308278,2021-05-01T19.25.08.278,16.498,-9.512,36.585,21.159
1619922308319,2021-05-01T19.25.08.319,16.539,-36.585,23.476,36.098
1619922308359,2021-05-01T19.25.08.359,16.579,-12.073,-8.354,17.439
1619922308400,2021-05-01T19.25.08.400,16.620,5.244,-16.159,16.524
1619922308439,2021-05-01T19.25.08.439,16.659,11.707,-9.268,21.890
1619922308480,2021-05-01T19.25.08.480,16.700,20.732,2.134,17.256
1619922308520,2021-05-01T19.25.08.520,16.740,28.720,20.488,9.146
1619922308561,2021-05-01T19.25.08.561,16.781,29.573,40.610,0.305
1619922308600,2021-05-01T19.25.08.600,16.820,37.683,47.378,-5.793
1619922308641,2021-05-01T19.25.08.641,16.861,48.293,35.549,-11.463
1619922308681,2021-05-01T19.25.08.681,16.901,41.646,3.110,-9.085
1619922308722,2021-05-01T19.25.08.722,16.942,35.915,-27.988,-0.488
1619922308761,2021-05-01T19.25.08.761,16.981,28.537,-31.524,1.890
1619922308802,2021-05-01T19.25.08.802,17.022,19.329,-26.098,-1.768
1619922308842,2021-05-01T19.25.08.842,17.062,1.037,-27.256,-0.976
1619922308882,2021-05-01T19.25.08.882,17.102,-8.598,-24.634,3.476
1619922308923,2021-05-01T19.25.08.923,17.143,-10.183,-19.085,7.378
1619922308962,2021-05-01T19.25.08.962,17.182,-3.841,-16.220,10.000
1619922309003,2021-05-01T19.25.09.003,17.223,1.159,-15.610,6.524
1619922309043,2021-05-01T19.25.09.043,17.263,-1.220,-13.963,2.073
1619922309084,2021-05-01T19.25.09.084,17.304,-4.756,-10.488,1.220
1619922309123,2021-05-01T19.25.09.123,17.343,-7.805,-7.317,3.537
1619922309164,2021-05-01T19.25.09.164,17.384,-8.171,-10.732,10.122
1619922309204,2021-05-01T19.25.09.204,17.424,0.610,-43.963,50.732
1619922309245,2021-05-01T19.25.09.245,17.465,-8.537,-129.756,191.890
1619922309284,2021-05-01T19.25.09.284,17.504,-31.585,-203.720,371.098
1619922309325,2021-05-01T19.25.09.325,17.545,-60.793,-205.915,424.390
1619922309365,2021-05-01T19.25.09.365,17.585,-60.366,-119.024,300.793
1619922309406,2021-05-01T19.25.09.406,17.626,-23.659,-11.220,96.524
1619922309446,2021-05-01T19.25.09.446,17.666,6.768,50.122,-48.415
1619922309487,2021-05-01T19.25.09.487,17.707,23.963,51.890,-80.976
1619922309526,2021-05-01T19.25.09.526,17.746,19.573,29.695,-56.890
1619922309567,2021-05-01T19.25.09.567,17.787,16.585,24.817,-43.476
1619922309607,2021-05-01T19.25.09.607,17.827,17.256,13.049,-50.061
1619922309646,2021-05-01T19.25.09.646,17.866,20.366,11.768,-62.378
1619922309687,2021-05-01T19.25.09.687,17.907,18.476,32.317,-77.805
1619922309727,2021-05-01T19.25.09.727,17.947,14.329,39.756,-97.622
1619922309768,2021-05-01T19.25.09.768,17.988,12.195,44.390,-114.268
1619922309807,2021-05-01T19.25.09.807,18.027,14.146,44.207,-126.768
1619922309848,2021-05-01T19.25.09.848,18.068,13.415,41.341,-126.280
1619922309888,2021-05-01T19.25.09.888,18.108,11.951,43.293,-116.585
1619922309929,2021-05-01T19.25.09.929,18.149,13.780,43.415,-100.793
1619922309968,2021-05-01T19.25.09.968,18.188,11.707,38.232,-83.476
1619922310009,2021-05-01T19.25.10.009,18.229,9.024,26.524,-62.012
1619922310049,2021-05-01T19.25.10.049,18.269,5.732,12.439,-35.366
1619922310090,2021-05-01T19.25.10.090,18.310,0.793,-32.195,30.793
1619922310130,2021-05-01T19.25.10.130,18.350,-31.951,-130.976,190.183
1619922310171,2021-05-01T19.25.10.171,18.391,-72.988,-228.537,346.220
1619922310210,2021-05-01T19.25.10.210,18.430,-59.573,-224.756,345.549
1619922310250,2021-05-01T19.25.10.250,18.470,-22.927,-117.744,208.720
1619922310291,2021-05-01T19.25.10.291,18.511,10.488,-21.829,52.744
1619922310330,2021-05-01T19.25.10.330,18.550,41.890,44.207,-56.463
1619922310371,2021-05-01T19.25.10.371,18.591,54.573,69.512,-110.671
1619922310411,2021-05-01T19.25.10.411,18.631,51.341,69.512,-123.902
1619922310452,2021-05-01T19.25.10.452,18.672,32.683,66.829,-114.085
1619922310491,2021-05-01T19.25.10.491,18.711,12.927,54.268,-101.829
1619922310532,2021-05-01T19.25.10.532,18.752,5.427,46.098,-84.939
1619922310572,2021-05-01T19.25.10.572,18.792,6.159,46.890,-74.939
1619922310613,2021-05-01T19.25.10.613,18.833,5.732,44.695,-69.207
1619922310653,2021-05-01T19.25.10.653,18.873,6.220,43.110,-69.695
1619922310694,2021-05-01T19.25.10.694,18.914,3.110,50.488,-81.341
1619922310733,2021-05-01T19.25.10.733,18.953,5.732,49.634,-87.439
1619922310774,2021-05-01T19.25.10.774,18.994,10.610,44.451,-84.268
1619922310814,2021-05-01T19.25.10.814,19.034,9.451,39.756,-71.585
1619922310855,2021-05-01T19.25.10.855,19.075,7.683,34.756,-56.951
1619922310894,2021-05-01T19.25.10.894,19.114,2.927,30.549,-43.780
1619922310935,2021-05-01T19.25.10.935,19.155,0.610,23.902,-32.439
1619922310975,2021-05-01T19.25.10.975,19.195,2.561,19.390,-23.963
1619922311014,2021-05-01T19.25.11.014,19.234,2.683,15.793,-18.659
1619922311055,2021-05-01T19.25.11.055,19.275,0.671,13.415,-16.829
1619922311095,2021-05-01T19.25.11.095,19.315,-0.976,12.012,-15.793
1619922311136,2021-05-01T19.25.11.136,19.356,-0.244,8.659,-14.085
1619922311176,2021-05-01T19.25.11.176,19.396,1.402,5.854,-12.866
1619922311217,2021-05-01T19.25.11.217,19.437,1.341,3.232,-11.707
1619922311256,2021-05-01T19.25.11.256,19.476,1.768,1.890,-9.207
1619922311297,2021-05-01T19.25.11.297,19.517,1.220,2.195,-6.951
1619922311337,2021-05-01T19.25.11.337,19.557,0.000,3.293,-6.646
1619922311378,2021-05-01T19.25.11.378,19.598,-0.854,2.927,-7.988
1619922311417,2021-05-01T19.25.11.417,19.637,-2.012,1.524,-9.024
1619922311458,2021-05-01T19.25.11.458,19.678,-2.866,-1.220,-7.073
1619922311498,2021-05-01T19.25.11.498,19.718,-4.085,-5.366,-1.524
1619922311539,2021-05-01T19.25.11.539,19.759,-7.012,-9.268,5.671
1619922311578,2021-05-01T19.25.11.578,19.798,-4.817,-9.329,9.329
1619922311618,2021-05-01T19.25.11.618,19.838,-0.793,-5.305,6.159
1619922311659,2021-05-01T19.25.11.659,19.879,-1.037,-1.829,2.439
1619922311698,2021-05-01T19.25.11.698,19.918,-0.793,-0.549,2.195
1619922311739,2021-05-01T19.25.11.739,19.959,0.427,-0.915,2.866
1619922311779,2021-05-01T19.25.11.779,19.999,1.159,-2.134,3.110
1619922311820,2021-05-01T19.25.11.820,20.040,0.732,-2.622,2.805
1619922311860,2021-05-01T19.25.11.860,20.080,-0.671,-3.171,1.585
1619922311901,2021-05-01T19.25.11.901,20.121,-1.280,-3.659,0.671
1619922311940,2021-05-01T19.25.11.940,20.160,-0.183,-4.573,0.244
1619922311981,2021-05-01T19.25.11.981,20.201,1.402,-5.244,0.793
1619922312021,2021-05-01T19.25.12.021,20.241,1.159,-4.024,1.951
1619922312062,2021-05-01T19.25.12.062,20.282,-1.220,-2.500,2.256
1619922312101,2021-05-01T19.25.12.101,20.321,-2.256,-1.646,2.378
1619922312142,2021-05-01T19.25.12.142,20.362,-2.134,-1.402,2.256
1619922312182,2021-05-01T19.25.12.182,20.402,-1.646,-1.707,1.646
1619922312223,2021-05-01T19.25.12.223,20.443,-0.671,-2.805,1.280
1619922312262,2021-05-01T19.25.12.262,20.482,-0.061,-5.488,1.341
1619922312302,2021-05-01T19.25.12.302,20.522,1.402,-5.244,1.707
1619922312343,2021-05-01T19.25.12.343,20.563,2.378,-6.646,2.378
1619922312383,2021-05-01T19.25.12.383,20.603,-0.183,-57.683,61.341
1619922312424,2021-05-01T19.25.12.424,20.644,-15.671,-179.390,286.159
1619922312463,2021-05-01T19.25.12.463,20.683,-61.037,-272.195,503.659
1619922312504,2021-05-01T19.25.12.504,20.724,-106.646,-262.866,518.049
1619922312544,2021-05-01T19.25.12.544,20.764,-63.902,-117.683,268.720
1619922312585,2021-05-01T19.25.12.585,20.805,31.463,34.451,-83.720
1619922312624,2021-05-01T19.25.12.624,20.844,72.195,103.598,-246.768
1619922312665,2021-05-01T19.25.12.665,20.885,76.829,125.793,-245.305
1619922312705,2021-05-01T19.25.12.705,20.925,53.232,124.329,-206.707
1619922312746,2021-05-01T19.25.12.746,20.966,25.366,103.293,-166.402
1619922312785,2021-05-01T19.25.12.785,21.005,11.646,79.634,-127.622
1619922312826,2021-05-01T19.25.12.826,21.046,4.695,60.244,-105.000
1619922312866,2021-05-01T19.25.12.866,21.086,8.720,47.378,-89.268
1619922312905,2021-05-01T19.25.12.905,21.125,8.415,39.756,-73.780
1619922312947,2021-05-01T19.25.12.947,21.167,5.671,30.915,-64.390
1619922312986,2021-05-01T19.25.12.986,21.206,8.049,23.110,-53.049
1619922313027,2021-05-01T19.25.13.027,21.247,6.707,18.902,-41.768
1619922313067,2021-05-01T19.25.13.067,21.287,1.951,15.122,-36.646
1619922313108,2021-05-01T19.25.13.108,21.328,-0.549,11.463,-30.122
1619922313147,2021-05-01T19.25.13.147,21.367,-3.780,7.927,-23.841
1619922313188,2021-05-01T19.25.13.188,21.408,-8.963,5.183,-19.207
1619922313228,2021-05-01T19.25.13.228,21.448,-10.488,2.561,-16.220
1619922313269,2021-05-01T19.25.13.269,21.489,-11.829,-2.134,-13.354
1619922313308,2021-05-01T19.25.13.308,21.528,-12.805,-6.890,-10.671
1619922313349,2021-05-01T19.25.13.349,21.569,-11.890,-7.866,-10.244
1619922313389,2021-05-01T19.25.13.389,21.609,-10.732,-6.341,-10.183
1619922313430,2021-05-01T19.25.13.430,21.650,-7.744,-4.390,-7.683
1619922313469,2021-05-01T19.25.13.469,21.689,-5.244,-3.659,-4.451
1619922313510,2021-05-01T19.25.13.510,21.730,-2.683,-4.695,-2.195
1619922313550,2021-05-01T19.25.13.550,21.770,-1.829,-5.915,-0.305
1619922313591,2021-05-01T19.25.13.591,21.811,-4.207,-6.220,1.829
1619922313631,2021-05-01T19.25.13.631,21.851,-7.073,-6.037,4.573
1619922313670,2021-05-01T19.25.13.670,21.890,-7.683,-6.463,7.012
1619922313711,2021-05-01T19.25.13.711,21.931,-7.012,-7.195,8.598
1619922313751,2021-05-01T19.25.13.751,21.971,-4.939,-7.622,8.963
1619922313792,2021-05-01T19.25.13.792,22.012,-2.439,-6.829,8.354
1619922313831,2021-05-01T19.25.13.831,22.051,-1.037,-4.939,7.134
1619922313872,2021-05-01T19.25.13.872,22.092,-1.585,-3.354,5.000
1619922313912,2021-05-01T19.25.13.912,22.132,-2.439,-3.110,3.415
1619922313953,2021-05-01T19.25.13.953,22.173,-1.951,-2.622,2.256
1619922313992,2021-05-01T19.25.13.992,22.212,-1.280,-2.744,1.951
1619922314033,2021-05-01T19.25.14.033,22.253,1.402,-2.561,2.439
1619922314073,2021-05-01T19.25.14.073,22.293,2.378,-0.183,2.134
1619922314114,2021-05-01T19.25.14.114,22.334,1.463,-0.061,0.854
1619922314154,2021-05-01T19.25.14.154,22.374,2.622,-0.793,-0.305
1619922314195,2021-05-01T19.25.14.195,22.415,4.573,-0.305,-1.098
1619922314234,2021-05-01T19.25.14.234,22.454,4.939,-0.183,-2.012
1619922314274,2021-05-01T19.25.14.274,22.494,3.720,0.183,-2.012
1619922314315,2021-05-01T19.25.14.315,22.535,2.805,0.305,-1.524
1619922314354,2021-05-01T19.25.14.354,22.574,2.195,-0.183,-1.037
1619922314395,2021-05-01T19.25.14.395,22.615,2.073,-0.061,-1.098
1619922314435,2021-05-01T19.25.14.435,22.655,2.805,2.195,-4.024
1619922314476,2021-05-01T19.25.14.476,22.696,7.378,8.476,-12.378
1619922314515,2021-05-01T19.25.14.515,22.735,21.951,29.512,-50.427
1619922314556,2021-05-01T19.25.14.556,22.776,44.817,108.476,-156.829
1619922314596,2021-05-01T19.25.14.596,22.816,86.220,231.707,-329.634
1619922314637,2021-05-01T19.25.14.637,22.857,57.805,277.012,-419.695
1619922314676,2021-05-01T19.25.14.676,22.896,3.841,203.293,-298.659
1619922314718,2021-05-01T19.25.14.718,22.938,-24.268,45.671,-26.829
1619922314757,2021-05-01T19.25.14.757,22.977,-28.537,-60.610,132.195
1619922314798,2021-05-01T19.25.14.798,23.018,-8.598,-82.683,131.098
1619922314838,2021-05-01T19.25.14.838,23.058,-4.085,-85.854,123.293
1619922314879,2021-05-01T19.25.14.879,23.099,-15.915,-83.232,128.963
1619922314918,2021-05-01T19.25.14.918,23.138,-18.963,-59.939,111.098
1619922314959,2021-05-01T19.25.14.959,23.179,-14.207,-52.744,80.610
1619922314999,2021-05-01T19.25.14.999,23.219,-19.329,-56.341,60.732
1619922315038,2021-05-01T19.25.15.038,23.258,-23.659,-54.695,54.939
1619922315079,2021-05-01T19.25.15.079,23.299,-11.402,-45.854,47.439
1619922315119,2021-05-01T19.25.15.119,23.339,-12.378,-38.720,47.622
1619922315160,2021-05-01T19.25.15.160,23.380,-15.183,-36.159,48.415
1619922315199,2021-05-01T19.25.15.199,23.419,-15.366,-35.854,45.610
1619922315240,2021-05-01T19.25.15.240,23.460,-23.780,-43.598,45.793
1619922315280,2021-05-01T19.25.15.280,23.500,-37.439,-54.512,44.939
1619922315321,2021-05-01T19.25.15.321,23.541,-46.220,-60.000,41.707
1619922315361,2021-05-01T19.25.15.361,23.581,-39.512,-56.220,39.146
1619922315402,2021-05-01T19.25.15.402,23.622,-28.415,-43.232,34.512
1619922315441,2021-05-01T19.25.15.441,23.661,-19.451,-31.646,28.354
1619922315482,2021-05-01T19.25.15.482,23.702,-15.549,-23.171,20.915
1619922315522,2021-05-01T19.25.15.522,23.742,-13.415,-17.500,14.695
1619922315563,2021-05-01T19.25.15.563,23.783,-11.402,-12.439,10.976
1619922315602,2021-05-01T19.25.15.602,23.822,-10.061,-7.317,9.329
1619922315642,2021-05-01T19.25.15.642,23.862,-6.098,-2.744,6.768
1619922315683,2021-05-01T19.25.15.683,23.903,-3.476,0.488,2.439
1619922315722,2021-05-01T19.25.15.722,23.942,-1.890,2.012,-0.915
1619922315763,2021-05-01T19.25.15.763,23.983,-1.585,3.171,-2.561
1619922315803,2021-05-01T19.25.15.803,24.023,-1.341,4.207,-2.805
1619922315844,2021-05-01T19.25.15.844,24.064,-1.037,5.000,-1.951
1619922315884,2021-05-01T19.25.15.884,24.104,-1.707,5.671,-1.220
1619922315925,2021-05-01T19.25.15.925,24.145,-1.098,5.610,-0.915
1619922315964,2021-05-01T19.25.15.964,24.184,0.610,5.366,-0.305
1619922316005,2021-05-01T19.25.16.005,24.225,1.646,5.122,-0.305
1619922316045,2021-05-01T19.25.16.045,24.265,1.585,5.488,-0.427
1619922316086,2021-05-01T19.25.16.086,24.306,0.305,5.549,-0.915
1619922316125,2021-05-01T19.25.16.125,24.345,-0.549,4.756,-1.646
1619922316166,2021-05-01T19.25.16.166,24.386,-0.244,4.085,-1.341
1619922316206,2021-05-01T19.25.16.206,24.426,0.732,2.683,-0.549
1619922316247,2021-05-01T19.25.16.247,24.467,1.646,1.768,-0.183
1619922316286,2021-05-01T19.25.16.286,24.506,0.366,2.073,-0.366
1619922316327,2021-05-01T19.25.16.327,24.547,-0.183,2.317,-1.280
1619922316367,2021-05-01T19.25.16.367,24.587,-1.098,1.951,-2.134
1619922316408,2021-05-01T19.25.16.408,24.628,-2.927,1.707,-1.951
1619922316447,2021-05-01T19.25.16.447,24.667,-10.671,-0.122,-1.463
1619922316487,2021-05-01T19.25.16.487,24.707,-50.549,2.988,-0.305
1619922316528,2021-05-01T19.25.16.528,24.748,-89.085,20.061,1.890
1619922316568,2021-05-01T19.25.16.568,24.788,-45.976,16.951,7.256
1619922316609,2021-05-01T19.25.16.609,24.829,27.866,-0.549,16.037
1619922316648,2021-05-01T19.25.16.648,24.868,49.573,-4.390,16.768
1619922316689,2021-05-01T19.25.16.689,24.909,49.634,-6.341,10.549
1619922316729,2021-05-01T19.25.16.729,24.949,46.890,-6.341,3.049
1619922316770,2021-05-01T19.25.16.770,24.990,34.634,-5.183,-3.110
1619922316809,2021-05-01T19.25.16.809,25.029,26.402,-5.061,-4.634
1619922316850,2021-05-01T19.25.16.850,25.070,27.988,-4.817,-3.354
1619922316890,2021-05-01T19.25.16.890,25.110,25.610,-3.232,-2.134
1619922316931,2021-05-01T19.25.16.931,25.151,-5.427,-2.073,-5.061
1619922316970,2021-05-01T19.25.16.970,25.190,-89.390,13.659,-22.805
1619922317011,2021-05-01T19.25.17.011,25.231,-157.500,44.573,-44.268
1619922317051,2021-05-01T19.25.17.051,25.271,-153.841,48.415,-34.695
1619922317091,2021-05-01T19.25.17.091,25.311,-23.841,17.073,3.659
1619922317132,2021-05-01T19.25.17.132,25.352,54.634,-2.439,17.256
1619922317171,2021-05-01T19.25.17.171,25.391,43.537,-3.476,8.659
1619922317212,2021-05-01T19.25.17.212,25.432,19.390,-4.207,4.329
1619922317252,2021-05-01T19.25.17.252,25.472,14.756,-5.610,5.366
1619922317293,2021-05-01T19.25.17.293,25.513,18.476,-4.573,7.195
1619922317332,2021-05-01T19.25.17.332,25.552,20.793,-3.415,4.878
1619922317373,2021-05-01T19.25.17.373,25.593,15.793,-2.988,1.098
1619922317413,2021-05-01T19.25.17.413,25.633,12.927,-2.500,-0.549
1619922317454,2021-05-01T19.25.17.454,25.674,10.610,-1.951,0.000
1619922317493,2021-05-01T19.25.17.493,25.713,6.768,-1.951,1.159
1619922317534,2021-05-01T19.25.17.534,25.754,-2.439,0.122,2.012
1619922317574,2021-05-01T19.25.17.574,25.794,-5.671,-0.305,1.890
1619922317615,2021-05-01T19.25.17.615,25.835,-6.585,-1.037,0.549
1619922317655,2021-05-01T19.25.17.655,25.875,-4.817,-2.134,-0.305
1619922317696,2021-05-01T19.25.17.696,25.916,-0.122,-3.354,-0.915
1619922317735,2021-05-01T19.25.17.735,25.955,0.793,-2.988,-1.341
1619922317776,2021-05-01T19.25.17.776,25.996,0.366,-2.134,-0.671
1619922317816,2021-05-01T19.25.17.816,26.036,-2.866,-0.915,-0.549
1619922317855,2021-05-01T19.25.17.855,26.075,-4.939,0.244,-1.280
1619922317896,2021-05-01T19.25.17.896,26.116,-5.183,0.793,-1.098
1619922317936,2021-05-01T19.25.17.936,26.156,-1.829,0.061,-0.610
1619922317977,2021-05-01T19.25.17.977,26.197,-1.037,-0.305,-1.159
1619922318016,2021-05-01T19.25.18.016,26.236,0.488,-0.671,-2.073
1619922318057,2021-05-01T19.25.18.057,26.277,1.951,-1.037,-2.988
1619922318097,2021-05-01T19.25.18.097,26.317,1.524,-1.220,-1.890
1619922318138,2021-05-01T19.25.18.138,26.358,3.963,-1.524,-0.366
1619922318177,2021-05-01T19.25.18.177,26.397,7.439,-1.646,0.549
1619922318218,2021-05-01T19.25.18.218,26.438,12.317,-2.500,1.159
1619922318258,2021-05-01T19.25.18.258,26.478,14.817,-3.110,2.073
1619922318299,2021-05-01T19.25.18.299,26.519,14.085,-2.134,1.280
1619922318339,2021-05-01T19.25.18.339,26.559,7.988,-1.098,-0.488
1619922318380,2021-05-01T19.25.18.380,26.600,5.427,0.183,-1.341
1619922318419,2021-05-01T19.25.18.419,26.639,8.720,0.793,-1.159
1619922318459,2021-05-01T19.25.18.459,26.679,10.122,0.610,-0.793
1619922318500,2021-05-01T19.25.18.500,26.720,14.268,-0.976,0.244
1619922318539,2021-05-01T19.25.18.539,26.759,17.866,-3.841,3.720
1619922318580,2021-05-01T19.25.18.580,26.800,21.220,-6.037,9.939
1619922318620,2021-05-01T19.25.18.620,26.840,22.622,-5.183,13.780
1619922318661,2021-05-01T19.25.18.661,26.881,23.049,-2.988,14.085
1619922318700,2021-05-01T19.25.18.700,26.920,30.854,-3.049,15.122
1619922318741,2021-05-01T19.25.18.741,26.961,52.073,-5.671,12.134
1619922318781,2021-05-01T19.25.18.781,27.001,60.000,-5.000,6.707
1619922318822,2021-05-01T19.25.18.822,27.042,17.988,7.988,7.744
1619922318862,2021-05-01T19.25.18.862,27.082,-23.293,17.073,8.841
1619922318903,2021-05-01T19.25.18.903,27.123,-37.073,17.561,-0.122
1619922318942,2021-05-01T19.25.18.942,27.162,-30.427,12.439,-9.634
1619922318983,2021-05-01T19.25.18.983,27.203,12.866,-2.317,-14.207
1619922319023,2021-05-01T19.25.19.023,27.243,17.988,-6.829,-15.793
1619922319064,2021-05-01T19.25.19.064,27.284,17.500,-7.317,-15.061
1619922319103,2021-05-01T19.25.19.103,27.323,59.451,-20.976,-7.500
1619922319144,2021-05-01T19.25.19.144,27.364,89.207,-35.732,7.622
1619922319184,2021-05-01T19.25.19.184,27.404,62.012,-29.329,10.854
