epoc (ms),timestamp (-0700),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1619922543043,2021-05-01T19.29.03.043,251.022,-0.053,0.522,-0.847
1619922543123,2021-05-01T19.29.03.123,251.102,-0.089,0.555,-0.840
1619922543204,2021-05-01T19.29.03.204,251.183,-0.024,0.583,-0.861
1619922543284,2021-05-01T19.29.03.284,251.263,0.016,0.660,-0.872
1619922543365,2021-05-01T19.29.03.365,251.344,0.079,0.577,-0.789
1619922543446,2021-05-01T19.29.03.446,251.425,0.179,0.521,-0.806
1619922543526,2021-05-01T19.29.03.526,251.505,0.215,0.464,-0.856
1619922543607,2021-05-01T19.29.03.607,251.586,0.238,0.542,-0.901
1619922543687,2021-05-01T19.29.03.687,251.666,0.202,0.612,-0.870
1619922543768,2021-05-01T19.29.03.768,251.747,0.224,0.566,-0.751
1619922543848,2021-05-01T19.29.03.848,251.827,0.353,0.553,-0.707
1619922543929,2021-05-01T19.29.03.929,251.908,0.358,0.589,-0.757
1619922544009,2021-05-01T19.29.04.009,251.988,0.339,0.596,-0.778
1619922544090,2021-05-01T19.29.04.090,252.069,0.338,0.599,-0.739
1619922544171,2021-05-01T19.29.04.171,252.150,0.262,0.607,-0.729
1619922544251,2021-05-01T19.29.04.251,252.230,0.204,0.619,-0.735
1619922544332,2021-05-01T19.29.04.332,252.311,0.232,0.640,-0.765
1619922544412,2021-05-01T19.29.04.412,252.391,0.229,0.634,-0.767
1619922544491,2021-05-01T19.29.04.491,252.470,0.250,0.634,-0.764
1619922544572,2021-05-01T19.29.04.572,252.551,0.186,0.665,-0.760
1619922544653,2021-05-01T19.29.04.653,252.632,0.177,0.655,-0.733
1619922544733,2021-05-01T19.29.04.733,252.712,0.198,0.657,-0.732
1619922544814,2021-05-01T19.29.04.814,252.793,0.177,0.668,-0.729
1619922544894,2021-05-01T19.29.04.894,252.873,0.144,0.680,-0.740
1619922544975,2021-05-01T19.29.04.975,252.954,0.142,0.688,-0.735
1619922545055,2021-05-01T19.29.05.055,253.034,0.148,0.681,-0.721
1619922545136,2021-05-01T19.29.05.136,253.115,0.155,0.679,-0.731
1619922545217,2021-05-01T19.29.05.217,253.196,0.245,0.637,-0.721
1619922545297,2021-05-01T19.29.05.297,253.276,-0.035,0.728,-0.760
1619922545378,2021-05-01T19.29.05.378,253.357,-0.380,0.646,-0.797
1619922545458,2021-05-01T19.29.05.458,253.437,0.685,0.591,-0.750
1619922545539,2021-05-01T19.29.05.539,253.518,-0.052,0.656,-0.753
1619922545619,2021-05-01T19.29.05.619,253.598,-0.071,0.713,-0.771
1619922545700,2021-05-01T19.29.05.700,253.679,0.102,0.678,-0.742
1619922545780,2021-05-01T19.29.05.780,253.759,0.077,0.670,-0.758
1619922545861,2021-05-01T19.29.05.861,253.840,0.063,0.688,-0.770
1619922545940,2021-05-01T19.29.05.940,253.919,0.058,0.677,-0.744
1619922546021,2021-05-01T19.29.06.021,254.000,0.052,0.679,-0.745
1619922546101,2021-05-01T19.29.06.101,254.080,0.050,0.691,-0.753
1619922546182,2021-05-01T19.29.06.182,254.161,0.061,0.696,-0.743
1619922546262,2021-05-01T19.29.06.262,254.241,0.061,0.693,-0.729
1619922546343,2021-05-01T19.29.06.343,254.322,0.062,0.695,-0.735
1619922546424,2021-05-01T19.29.06.424,254.403,0.066,0.696,-0.746
1619922546504,2021-05-01T19.29.06.504,254.483,0.063,0.689,-0.745
1619922546585,2021-05-01T19.29.06.585,254.564,0.064,0.685,-0.747
1619922546665,2021-05-01T19.29.06.665,254.644,0.066,0.684,-0.753
1619922546746,2021-05-01T19.29.06.746,254.725,0.072,0.686,-0.745
1619922546826,2021-05-01T19.29.06.826,254.805,0.074,0.688,-0.740
1619922546907,2021-05-01T19.29.06.907,254.886,0.146,0.652,-0.729
1619922546988,2021-05-01T19.29.06.988,254.967,0.572,0.511,-0.796
1619922547068,2021-05-01T19.29.07.068,255.047,-0.461,0.539,-0.929
1619922547149,2021-05-01T19.29.07.149,255.128,-0.433,0.718,-0.793
1619922547229,2021-05-01T19.29.07.229,255.208,0.194,0.631,-0.776
1619922547308,2021-05-01T19.29.07.308,255.287,0.061,0.640,-0.793
1619922547389,2021-05-01T19.29.07.389,255.368,0.015,0.668,-0.789
1619922547469,2021-05-01T19.29.07.469,255.448,0.055,0.648,-0.766
1619922547550,2021-05-01T19.29.07.550,255.529,0.097,0.635,-0.763
1619922547631,2021-05-01T19.29.07.631,255.610,0.112,0.657,-0.784
1619922547711,2021-05-01T19.29.07.711,255.690,0.111,0.663,-0.779
1619922547792,2021-05-01T19.29.07.792,255.771,0.111,0.651,-0.760
1619922547872,2021-05-01T19.29.07.872,255.851,0.120,0.648,-0.758
1619922547953,2021-05-01T19.29.07.953,255.932,0.128,0.658,-0.769
1619922548033,2021-05-01T19.29.08.033,256.012,0.136,0.661,-0.767
1619922548114,2021-05-01T19.29.08.114,256.093,0.136,0.656,-0.752
1619922548195,2021-05-01T19.29.08.195,256.174,0.132,0.661,-0.753
1619922548275,2021-05-01T19.29.08.275,256.254,0.121,0.669,-0.754
1619922548356,2021-05-01T19.29.08.356,256.335,0.130,0.669,-0.752
1619922548436,2021-05-01T19.29.08.436,256.415,0.115,0.681,-0.751
1619922548517,2021-05-01T19.29.08.517,256.496,0.107,0.675,-0.744
1619922548597,2021-05-01T19.29.08.597,256.576,0.140,0.675,-0.739
1619922548678,2021-05-01T19.29.08.678,256.657,0.208,0.653,-0.728
1619922548757,2021-05-01T19.29.08.757,256.736,0.481,0.595,-0.756
1619922548838,2021-05-01T19.29.08.838,256.817,-0.140,0.531,-0.858
1619922548918,2021-05-01T19.29.08.918,256.897,-0.852,0.820,-0.843
1619922548999,2021-05-01T19.29.08.999,256.978,-0.260,0.643,-0.829
1619922549079,2021-05-01T19.29.09.079,257.058,0.491,0.453,-0.633
1619922549160,2021-05-01T19.29.09.160,257.139,0.468,0.796,-0.568
1619922549240,2021-05-01T19.29.09.240,257.219,0.121,0.792,-0.578
1619922549321,2021-05-01T19.29.09.321,257.300,0.092,0.789,-0.603
1619922549402,2021-05-01T19.29.09.402,257.381,0.146,0.789,-0.640
1619922549482,2021-05-01T19.29.09.482,257.461,0.145,0.786,-0.644
1619922549563,2021-05-01T19.29.09.563,257.542,0.117,0.778,-0.628
1619922549643,2021-05-01T19.29.09.643,257.622,0.096,0.762,-0.633
1619922549724,2021-05-01T19.29.09.724,257.703,0.090,0.762,-0.657
1619922549804,2021-05-01T19.29.09.804,257.783,0.105,0.765,-0.671
1619922549885,2021-05-01T19.29.09.885,257.864,0.115,0.755,-0.668
1619922549966,2021-05-01T19.29.09.966,257.945,0.123,0.732,-0.662
1619922550046,2021-05-01T19.29.10.046,258.025,0.124,0.743,-0.680
1619922550127,2021-05-01T19.29.10.127,258.106,0.113,0.747,-0.680
1619922550206,2021-05-01T19.29.10.206,258.185,0.122,0.739,-0.675
1619922550286,2021-05-01T19.29.10.286,258.265,0.119,0.737,-0.680
1619922550367,2021-05-01T19.29.10.367,258.346,0.122,0.741,-0.684
1619922550447,2021-05-01T19.29.10.447,258.426,0.133,0.734,-0.677
1619922550528,2021-05-01T19.29.10.528,258.507,0.136,0.723,-0.679
1619922550609,2021-05-01T19.29.10.609,258.588,0.115,0.746,-0.686
1619922550689,2021-05-01T19.29.10.689,258.668,0.111,0.738,-0.682
1619922550770,2021-05-01T19.29.10.770,258.749,0.121,0.736,-0.682
1619922550850,2021-05-01T19.29.10.850,258.829,0.118,0.735,-0.676
1619922550931,2021-05-01T19.29.10.931,258.910,0.117,0.739,-0.681
1619922551011,2021-05-01T19.29.11.011,258.990,0.124,0.740,-0.682
1619922551092,2021-05-01T19.29.11.092,259.071,0.129,0.742,-0.681
1619922551173,2021-05-01T19.29.11.173,259.152,0.124,0.732,-0.677
1619922551253,2021-05-01T19.29.11.253,259.232,0.127,0.733,-0.675
1619922551334,2021-05-01T19.29.11.334,259.313,0.128,0.736,-0.677
1619922551414,2021-05-01T19.29.11.414,259.393,0.130,0.744,-0.680
1619922551495,2021-05-01T19.29.11.495,259.474,0.280,0.694,-0.656
1619922551574,2021-05-01T19.29.11.574,259.553,0.660,0.532,-0.691
1619922551655,2021-05-01T19.29.11.655,259.634,0.122,0.305,-0.955
1619922551735,2021-05-01T19.29.11.735,259.714,-0.667,0.735,-0.959
1619922551816,2021-05-01T19.29.11.816,259.795,-0.106,0.745,-0.772
1619922551896,2021-05-01T19.29.11.896,259.875,0.135,0.622,-0.757
1619922551977,2021-05-01T19.29.11.977,259.956,0.037,0.670,-0.784
1619922552057,2021-05-01T19.29.12.057,260.036,0.011,0.696,-0.774
1619922552138,2021-05-01T19.29.12.138,260.117,-0.110,0.699,-0.750
1619922552218,2021-05-01T19.29.12.218,260.197,-0.119,0.640,-0.772
1619922552299,2021-05-01T19.29.12.299,260.278,0.146,0.564,-0.808
1619922552380,2021-05-01T19.29.12.380,260.359,0.350,0.539,-0.792
1619922552460,2021-05-01T19.29.12.460,260.439,0.337,0.598,-0.799
1619922552541,2021-05-01T19.29.12.541,260.520,0.267,0.604,-0.792
1619922552621,2021-05-01T19.29.12.621,260.600,0.249,0.571,-0.765
1619922552702,2021-05-01T19.29.12.702,260.681,0.267,0.609,-0.779
1619922552782,2021-05-01T19.29.12.782,260.761,0.252,0.609,-0.772
1619922552863,2021-05-01T19.29.12.863,260.842,0.253,0.585,-0.745
1619922552944,2021-05-01T19.29.12.944,260.923,0.229,0.589,-0.779
1619922553023,2021-05-01T19.29.13.023,261.002,0.153,0.609,-0.817
1619922553103,2021-05-01T19.29.13.103,261.082,-0.000,0.672,-0.835
1619922553184,2021-05-01T19.29.13.184,261.163,-0.166,0.683,-0.880
1619922553264,2021-05-01T19.29.13.264,261.243,0.094,0.507,-0.695
1619922553345,2021-05-01T19.29.13.345,261.324,0.158,0.666,-0.725
1619922553426,2021-05-01T19.29.13.426,261.405,-0.001,0.731,-0.898
1619922553506,2021-05-01T19.29.13.506,261.485,0.001,0.628,-0.817
1619922553587,2021-05-01T19.29.13.587,261.566,0.077,0.604,-0.779
1619922553667,2021-05-01T19.29.13.667,261.646,0.091,0.620,-0.801
1619922553748,2021-05-01T19.29.13.748,261.727,0.101,0.648,-0.801
1619922553828,2021-05-01T19.29.13.828,261.807,0.099,0.640,-0.769
1619922553909,2021-05-01T19.29.13.909,261.888,0.098,0.643,-0.767
1619922553989,2021-05-01T19.29.13.989,261.968,0.104,0.651,-0.774
1619922554070,2021-05-01T19.29.14.070,262.049,0.116,0.653,-0.776
1619922554151,2021-05-01T19.29.14.151,262.130,0.115,0.651,-0.770
1619922554231,2021-05-01T19.29.14.231,262.210,0.110,0.648,-0.770
1619922554312,2021-05-01T19.29.14.312,262.291,0.115,0.649,-0.775
1619922554391,2021-05-01T19.29.14.391,262.370,0.118,0.644,-0.776
1619922554471,2021-05-01T19.29.14.471,262.450,0.111,0.640,-0.779
1619922554552,2021-05-01T19.29.14.552,262.531,0.113,0.643,-0.779
1619922554633,2021-05-01T19.29.14.633,262.612,0.133,0.641,-0.780
1619922554713,2021-05-01T19.29.14.713,262.692,0.138,0.642,-0.779
1619922554794,2021-05-01T19.29.14.794,262.773,0.127,0.645,-0.770
1619922554874,2021-05-01T19.29.14.874,262.853,0.131,0.659,-0.765
1619922554955,2021-05-01T19.29.14.955,262.934,0.131,0.655,-0.753
1619922555035,2021-05-01T19.29.15.035,263.014,0.132,0.655,-0.756
1619922555116,2021-05-01T19.29.15.116,263.095,0.126,0.661,-0.763
1619922555197,2021-05-01T19.29.15.197,263.176,0.122,0.661,-0.759
1619922555277,2021-05-01T19.29.15.277,263.256,0.130,0.659,-0.755
1619922555358,2021-05-01T19.29.15.358,263.337,0.129,0.664,-0.760
1619922555438,2021-05-01T19.29.15.438,263.417,0.138,0.683,-0.767
1619922555519,2021-05-01T19.29.15.519,263.498,0.145,0.689,-0.751
1619922555599,2021-05-01T19.29.15.599,263.578,0.127,0.680,-0.709
1619922555680,2021-05-01T19.29.15.680,263.659,0.121,0.699,-0.702
1619922555760,2021-05-01T19.29.15.760,263.739,0.137,0.699,-0.715
1619922555840,2021-05-01T19.29.15.840,263.819,0.148,0.690,-0.722
1619922555920,2021-05-01T19.29.15.920,263.899,0.131,0.693,-0.722
1619922556001,2021-05-01T19.29.16.001,263.980,0.122,0.708,-0.722
1619922556081,2021-05-01T19.29.16.081,264.060,0.123,0.707,-0.710
1619922556162,2021-05-01T19.29.16.162,264.141,0.144,0.717,-0.699
1619922556242,2021-05-01T19.29.16.242,264.221,0.134,0.719,-0.680
1619922556323,2021-05-01T19.29.16.323,264.302,0.125,0.729,-0.681
1619922556404,2021-05-01T19.29.16.404,264.383,0.129,0.737,-0.689
1619922556484,2021-05-01T19.29.16.484,264.463,0.121,0.738,-0.680
1619922556565,2021-05-01T19.29.16.565,264.544,0.147,0.738,-0.665
1619922556645,2021-05-01T19.29.16.645,264.624,0.137,0.733,-0.667
1619922556726,2021-05-01T19.29.16.726,264.705,0.116,0.738,-0.683
1619922556806,2021-05-01T19.29.16.806,264.785,0.117,0.744,-0.679
1619922556887,2021-05-01T19.29.16.887,264.866,0.102,0.729,-0.668
1619922556968,2021-05-01T19.29.16.968,264.947,0.094,0.736,-0.689
1619922557048,2021-05-01T19.29.17.048,265.027,0.128,0.727,-0.694
1619922557127,2021-05-01T19.29.17.127,265.106,0.140,0.699,-0.697
1619922557208,2021-05-01T19.29.17.208,265.187,0.136,0.697,-0.709
1619922557288,2021-05-01T19.29.17.288,265.267,0.130,0.683,-0.730
1619922557369,2021-05-01T19.29.17.369,265.348,0.119,0.637,-0.746
1619922557449,2021-05-01T19.29.17.449,265.428,0.149,0.585,-0.749
1619922557530,2021-05-01T19.29.17.530,265.509,0.063,0.615,-0.833
1619922557611,2021-05-01T19.29.17.611,265.590,-0.047,0.582,-0.896
1619922557691,2021-05-01T19.29.17.691,265.670,-0.066,0.536,-0.894
1619922557772,2021-05-01T19.29.17.772,265.751,-0.062,0.518,-0.888
1619922557852,2021-05-01T19.29.17.852,265.831,-0.067,0.537,-0.892
1619922557933,2021-05-01T19.29.17.933,265.912,-0.123,0.545,-0.882
1619922558013,2021-05-01T19.29.18.013,265.992,-0.157,0.517,-0.864
1619922558094,2021-05-01T19.29.18.094,266.073,-0.166,0.500,-0.882
1619922558175,2021-05-01T19.29.18.175,266.154,-0.158,0.499,-0.901
1619922558255,2021-05-01T19.29.18.255,266.234,-0.219,0.452,-0.875
1619922558336,2021-05-01T19.29.18.336,266.315,-0.228,0.477,-0.896
1619922558416,2021-05-01T19.29.18.416,266.395,-0.354,0.465,-0.838
1619922558497,2021-05-01T19.29.18.497,266.476,-0.486,0.457,-0.803
1619922558576,2021-05-01T19.29.18.576,266.555,-0.474,0.500,-0.821
1619922558656,2021-05-01T19.29.18.656,266.635,-0.422,0.501,-0.828
1619922558737,2021-05-01T19.29.18.737,266.716,-0.334,0.478,-0.806
1619922558818,2021-05-01T19.29.18.818,266.797,-0.278,0.507,-0.833
1619922558898,2021-05-01T19.29.18.898,266.877,-0.255,0.515,-0.865
1619922558979,2021-05-01T19.29.18.979,266.958,-0.200,0.518,-0.867
1619922559059,2021-05-01T19.29.19.059,267.038,-0.175,0.527,-0.867
1619922559140,2021-05-01T19.29.19.140,267.119,-0.152,0.506,-0.862
1619922559220,2021-05-01T19.29.19.220,267.199,-0.137,0.513,-0.879
1619922559301,2021-05-01T19.29.19.301,267.280,-0.133,0.524,-0.884
1619922559382,2021-05-01T19.29.19.382,267.361,-0.129,0.519,-0.876
1619922559462,2021-05-01T19.29.19.462,267.441,-0.121,0.516,-0.878
1619922559543,2021-05-01T19.29.19.543,267.522,-0.116,0.515,-0.881
1619922559623,2021-05-01T19.29.19.623,267.602,-0.108,0.498,-0.875
1619922559704,2021-05-01T19.29.19.704,267.683,-0.157,0.426,-0.853
1619922559784,2021-05-01T19.29.19.784,267.763,-0.020,0.452,-0.863
1619922559865,2021-05-01T19.29.19.865,267.844,0.243,0.310,-0.918
1619922559944,2021-05-01T19.29.19.944,267.923,0.511,0.117,-0.970
1619922560025,2021-05-01T19.29.20.025,268.004,0.716,0.090,-0.959
1619922560105,2021-05-01T19.29.20.105,268.084,0.438,0.131,-0.912
1619922560186,2021-05-01T19.29.20.186,268.165,0.195,0.218,-0.930
1619922560266,2021-05-01T19.29.20.266,268.245,0.058,0.323,-0.930
1619922560347,2021-05-01T19.29.20.347,268.326,0.026,0.356,-0.938
1619922560427,2021-05-01T19.29.20.427,268.406,-0.012,0.367,-0.963
1619922560508,2021-05-01T19.29.20.508,268.487,0.001,0.389,-0.973
1619922560589,2021-05-01T19.29.20.589,268.568,0.002,0.392,-0.945
1619922560669,2021-05-01T19.29.20.669,268.648,0.010,0.402,-0.937
1619922560750,2021-05-01T19.29.20.750,268.729,0.017,0.409,-0.949
1619922560830,2021-05-01T19.29.20.830,268.809,0.021,0.415,-0.920
1619922560911,2021-05-01T19.29.20.911,268.890,0.028,0.437,-0.915
1619922560991,2021-05-01T19.29.20.991,268.970,0.038,0.441,-0.921
1619922561072,2021-05-01T19.29.21.072,269.051,0.200,0.352,-0.876
1619922561153,2021-05-01T19.29.21.153,269.132,0.202,0.149,-0.890
1619922561233,2021-05-01T19.29.21.233,269.212,-0.294,0.362,-1.145
1619922561312,2021-05-01T19.29.21.312,269.291,-0.398,0.373,-1.056
1619922561393,2021-05-01T19.29.21.393,269.372,-0.098,0.320,-0.988
1619922561473,2021-05-01T19.29.21.473,269.452,0.040,0.271,-0.958
1619922561554,2021-05-01T19.29.21.554,269.533,0.025,0.328,-0.968
1619922561634,2021-05-01T19.29.21.634,269.613,-0.038,0.354,-0.960
1619922561715,2021-05-01T19.29.21.715,269.694,-0.034,0.336,-0.942
1619922561796,2021-05-01T19.29.21.796,269.775,-0.008,0.359,-0.962
1619922561876,2021-05-01T19.29.21.876,269.855,0.005,0.401,-0.983
1619922561957,2021-05-01T19.29.21.957,269.936,0.016,0.392,-0.945
1619922562037,2021-05-01T19.29.22.037,270.016,0.014,0.395,-0.912
1619922562118,2021-05-01T19.29.22.118,270.097,0.014,0.414,-0.921
1619922562198,2021-05-01T19.29.22.198,270.177,0.004,0.436,-0.944
1619922562279,2021-05-01T19.29.22.279,270.258,0.006,0.439,-0.935
1619922562360,2021-05-01T19.29.22.360,270.339,0.003,0.435,-0.914
1619922562440,2021-05-01T19.29.22.440,270.419,0.005,0.442,-0.917
1619922562521,2021-05-01T19.29.22.521,270.500,0.007,0.451,-0.923
1619922562601,2021-05-01T19.29.22.601,270.580,0.010,0.469,-0.929
1619922562682,2021-05-01T19.29.22.682,270.661,0.007,0.458,-0.915
1619922562761,2021-05-01T19.29.22.761,270.740,0.007,0.492,-0.918
1619922562842,2021-05-01T19.29.22.842,270.821,0.022,0.506,-0.911
1619922562922,2021-05-01T19.29.22.922,270.901,0.031,0.527,-0.874
1619922563003,2021-05-01T19.29.23.003,270.982,0.041,0.540,-0.830
1619922563083,2021-05-01T19.29.23.083,271.062,0.082,0.567,-0.819
1619922563164,2021-05-01T19.29.23.164,271.143,0.066,0.606,-0.823
1619922563244,2021-05-01T19.29.23.244,271.223,0.086,0.594,-0.809
1619922563325,2021-05-01T19.29.23.325,271.304,0.095,0.597,-0.802
1619922563405,2021-05-01T19.29.23.405,271.384,0.084,0.605,-0.805
1619922563486,2021-05-01T19.29.23.486,271.465,0.098,0.607,-0.811
1619922563567,2021-05-01T19.29.23.567,271.546,0.227,0.635,-0.842
1619922563647,2021-05-01T19.29.23.647,271.626,0.325,0.560,-0.750
1619922563728,2021-05-01T19.29.23.728,271.707,0.455,0.492,-0.653
1619922563808,2021-05-01T19.29.23.808,271.787,0.477,0.614,-0.732
1619922563889,2021-05-01T19.29.23.889,271.868,0.335,0.619,-0.732
1619922563969,2021-05-01T19.29.23.969,271.948,0.224,0.663,-0.705
1619922564050,2021-05-01T19.29.24.050,272.029,0.020,0.700,-0.695
1619922564131,2021-05-01T19.29.24.131,272.110,0.089,0.690,-0.741
1619922564211,2021-05-01T19.29.24.211,272.190,0.385,0.589,-0.742
1619922564290,2021-05-01T19.29.24.290,272.269,0.459,0.640,-0.719
1619922564371,2021-05-01T19.29.24.371,272.350,0.311,0.648,-0.681
1619922564451,2021-05-01T19.29.24.451,272.430,0.162,0.700,-0.678
1619922564532,2021-05-01T19.29.24.532,272.511,0.109,0.747,-0.691
1619922564613,2021-05-01T19.29.24.613,272.592,0.194,0.716,-0.671
1619922564693,2021-05-01T19.29.24.693,272.672,0.257,0.713,-0.655
1619922564774,2021-05-01T19.29.24.774,272.753,0.253,0.728,-0.653
1619922564854,2021-05-01T19.29.24.854,272.833,0.213,0.749,-0.655
1619922564935,2021-05-01T19.29.24.935,272.914,0.177,0.744,-0.646
1619922565015,2021-05-01T19.29.25.015,272.994,0.181,0.734,-0.648
1619922565096,2021-05-01T19.29.25.096,273.075,0.193,0.730,-0.659
1619922565176,2021-05-01T19.29.25.176,273.155,0.216,0.734,-0.663
1619922565257,2021-05-01T19.29.25.257,273.236,0.232,0.736,-0.655
1619922565338,2021-05-01T19.29.25.338,273.317,0.220,0.731,-0.646
1619922565418,2021-05-01T19.29.25.418,273.397,0.205,0.734,-0.647
1619922565499,2021-05-01T19.29.25.499,273.478,0.181,0.754,-0.651
1619922565579,2021-05-01T19.29.25.579,273.558,0.167,0.756,-0.645
1619922565660,2021-05-01T19.29.25.660,273.639,0.169,0.775,-0.630
1619922565739,2021-05-01T19.29.25.739,273.718,0.170,0.763,-0.610
1619922565820,2021-05-01T19.29.25.820,273.799,0.191,0.758,-0.647
1619922565900,2021-05-01T19.29.25.900,273.879,0.178,0.746,-0.656
1619922565981,2021-05-01T19.29.25.981,273.960,0.137,0.741,-0.654
1619922566061,2021-05-01T19.29.26.061,274.040,0.130,0.735,-0.665
1619922566142,2021-05-01T19.29.26.142,274.121,0.147,0.710,-0.689
1619922566222,2021-05-01T19.29.26.222,274.201,0.142,0.716,-0.719
1619922566303,2021-05-01T19.29.26.303,274.282,0.143,0.745,-0.681
1619922566384,2021-05-01T19.29.26.384,274.363,0.164,0.768,-0.630
1619922566464,2021-05-01T19.29.26.464,274.443,0.166,0.719,-0.629
1619922566545,2021-05-01T19.29.26.545,274.524,0.154,0.757,-0.665
1619922566625,2021-05-01T19.29.26.625,274.604,0.169,0.792,-0.629
1619922566706,2021-05-01T19.29.26.706,274.685,0.168,0.877,-0.610
1619922566786,2021-05-01T19.29.26.786,274.765,0.208,0.902,-0.544
1619922566867,2021-05-01T19.29.26.867,274.846,0.237,0.732,-0.207
1619922566947,2021-05-01T19.29.26.947,274.926,0.281,0.954,-0.290
1619922567028,2021-05-01T19.29.27.028,275.007,0.247,0.944,-0.395
1619922567109,2021-05-01T19.29.27.109,275.088,0.252,0.889,-0.342
1619922567189,2021-05-01T19.29.27.189,275.168,0.278,0.897,-0.301
1619922567268,2021-05-01T19.29.27.268,275.247,0.287,0.921,-0.313
1619922567349,2021-05-01T19.29.27.349,275.328,0.294,0.904,-0.322
1619922567429,2021-05-01T19.29.27.429,275.408,0.314,0.878,-0.303
1619922567510,2021-05-01T19.29.27.510,275.489,0.299,0.869,-0.296
1619922567591,2021-05-01T19.29.27.591,275.570,0.254,0.883,-0.388
1619922567671,2021-05-01T19.29.27.671,275.650,0.252,0.861,-0.461
1619922567752,2021-05-01T19.29.27.752,275.731,0.253,0.830,-0.478
1619922567832,2021-05-01T19.29.27.832,275.811,0.226,0.812,-0.495
1619922567913,2021-05-01T19.29.27.913,275.892,0.223,0.792,-0.545
1619922567993,2021-05-01T19.29.27.993,275.972,0.248,0.779,-0.603
1619922568074,2021-05-01T19.29.28.074,276.053,0.236,0.748,-0.622
1619922568155,2021-05-01T19.29.28.155,276.134,0.207,0.705,-0.630
1619922568235,2021-05-01T19.29.28.235,276.214,0.217,0.730,-0.685
1619922568316,2021-05-01T19.29.28.316,276.295,0.208,0.725,-0.715
1619922568396,2021-05-01T19.29.28.396,276.375,0.183,0.702,-0.707
1619922568477,2021-05-01T19.29.28.477,276.456,0.169,0.693,-0.703
1619922568557,2021-05-01T19.29.28.557,276.536,0.167,0.696,-0.718
1619922568638,2021-05-01T19.29.28.638,276.617,0.167,0.687,-0.726
1619922568718,2021-05-01T19.29.28.718,276.697,0.164,0.680,-0.729
1619922568798,2021-05-01T19.29.28.798,276.777,0.154,0.675,-0.736
1619922568878,2021-05-01T19.29.28.878,276.857,0.163,0.661,-0.737
1619922568959,2021-05-01T19.29.28.959,276.938,0.167,0.620,-0.720
1619922569039,2021-05-01T19.29.29.039,277.018,0.114,0.544,-0.706
1619922569120,2021-05-01T19.29.29.120,277.099,0.040,0.649,-0.856
1619922569200,2021-05-01T19.29.29.200,277.179,0.002,0.595,-0.940
